player_id,name,hand,ht,country_id
105787,Hiroyasu Ehara,R,,JPN
122495,Shintaro Imai,U,,JPN
104262,Flavio Cipolla,R,173,ITA
104676,Andreas Beck,L,190,GER
105059,Kento Takeuchi,L,,JPN
120401,Tucker Vorster,U,,RSA
106243,Mate Delic,R,,CRO
106181,Felipe Mantilla,R,,COL
206825,Rodrigo Manzo Monsech,R,,MEX
104738,Caio Zampieri,R,183,BRA
101339,Agustin Moreno,R,180,MEX
122402,Mauricio Resendiz Dominguez,U,,MEX
105917,Gianni Mina,R,185,FRA
126870,David Koch Carrillo,U,,MEX
106377,Robin Stanek,L,,CZE
206824,Jose Pablo Andres Gomez,U,,MEX
122632,Ivar Jose Aramburu Contreras,R,,MEX
105944,Juan Sebastian Gomez,R,,COL
104117,Giovanni Lapentti,R,193,ECU
104905,Nicolas Barrientos,R,175,COL
105791,Mauricio Astorga,L,,MEX
110618,Elmar Ejupovic,R,,BIH
106273,Ronald Slobodchikov,R,,RUS
109520,Herkko Pollanen,R,,FIN
109684,Sami Huurinainen,U,,FIN
106051,Shalva Dzhanashia,L,,RUS
105427,Milos Sekulic,R,,SWE
126603,Pauli Partinen,U,,FIN
105759,Henrik Sillanpaa,U,,FIN
106035,Isak Arvidsson,R,,SWE
103643,Lauri Kiiski,R,,FIN
105533,Dmitry Surchenko,U,,RUS
123785,Clement Geens,R,,BEL
144814,Eero Vasa,R,,FIN
126173,Ristomatti Lanne,R,,FIN
106304,Mico Santiago,U,,USA
126098,Collin Johns,U,,USA
106143,Dekel Bar,R,,ISR
106269,Austin Smith,U,,USA
136898,Josh Hagar Hagar,R,,USA
105281,Eric Quigley,U,,USA
127029,Konrad Zieba,U,,USA
105509,Andrew Carter,U,,USA
126160,Julian Allen Childers,R,,USA
206505,Peter Tarwid,U,,USA
127036,Aron Hiltzik,U,,USA
202149,Eddie Grabill,U,,USA
105733,Rhyne Williams,R,,USA
105447,Dennis Nevolo,R,,USA
206860,Benjamin Vandixhorn,U,,USA
206859,Eward Covalschi,U,,USA
110474,David O'Hare,U,,IRL
126574,Daniel Hobart,U,,AUS
138114,Graham Alrutz,U,,USA
105336,Nicolas Meister,U,,USA
137573,Pedro Uribe,U,,ESP
127009,Juan Miguel Jaramillo,R,,COL
126576,Javier Nunez,U,,COL
123747,Jose Fernando Carvajal Torres,R,,COL
124206,Juan Montes,U,,ARG
103590,Michael Quintero,R,,COL
138758,Daniel Mora,U,,COL
104906,Sebastian Serrano,U,,COL
105068,Nicolas Santos,R,,BRA
206900,Diego Alejandro Giraldo Restrepo,U,,COL
105635,Jorge Montero,R,,CHI
105758,Juan Lizariturry,U,,ESP
144849,Camilo Andres Erazo,L,,COL
120982,Jose Daniel Bendeck,R,,COL
206899,Juan Pablo Rodas,U,,COL
105288,Guillermo Rivera Aranguiz,R,,CHI
110774,Marcelo Zormann Da Silva,R,,BRA
106211,Bruno Santanna,R,,BRA
104550,Ricardo Hocevar,R,180,BRA
144848,Sergio Luis Hernandez Ramirez,R,,COL
126882,Gregorio Cordonnier,U,,ARG
109334,Bastian Malla,U,,CHI
106207,Mate Pavic,L,,CRO
108701,Juan Sebastian Cabal,R,,COL
105286,Greg Jones,R,190,AUS
122164,Chung Hyo Woo,U,,KOR
104677,Artem Sitak,R,,NZL
104600,Treat Conrad Huey,L,178,PHI
104857,Robert Farah,R,193,COL
111807,Simeon Rossier,L,,SUI
105697,Marco Bortolotti,R,,ITA
105401,Matteo Trevisan,R,,ITA
106358,Miki Jankovic,R,,SRB
106201,Maxim Dubarenco,R,,MDA
126753,Daniel Appelgren,R,,SWE
105677,Nikola Cacic,R,,SRB
110596,Fred Simonsson,R,,SWE
105353,Pascal Brunner,R,,AUT
105270,Maxime Teixeira,R,,FRA
126664,Manuel Pena Lopez,U,,ARG
105552,Yusuke Watanuki,R,,JPN
105096,Julien Dubail,R,,BEL
111172,Hugo Schott,U,,FRA
124085,Taha Tifnouti,L,,MAR
104839,Yassine Idmbarek,U,,MAR
105160,Guillermo Duran,R,,ARG
105149,Reda El Amrani,R,185,MAR
200225,Nathaniel Lammons,U,,USA
125801,Luis Valero,U,,COL
138821,Timo Stodder,U,,GER
206922,Luca Wiedenmann,U,,GER
106314,Jack Schipanski,R,,AUS
122503,Jonathan Ho,U,,USA
111579,Henrik Wiersholm,R,,USA
105534,Erik Crepaldi,L,,ITA
108761,Mikelis Libietis,U,,LAT
117362,Paul Woerner,R,,GER
105924,Richard Gabb,R,,GBR
120775,Sadio Doumbia,U,,FRA
105844,Joffrey De Schepper,U,,FRA
131904,Louis Chaix,U,,FRA
106248,Edoardo Eremin,R,,ITA
104893,Maxime Authom,R,,BEL
105415,Maxime Tabatruong,R,,FRA
105422,Joshua Milton,R,,GBR
206821,Robin Bailly,U,,FRA
105892,Alexandr Igoshin,U,,RUS
132457,Jarryd Woog,U,,USA
104619,Jesse Huta Galung,R,188,NED
104112,Benjamin Balleret,R,185,MON
105889,Nico Matic,R,,GER
122645,Demian Raab,U,,GER
202152,Christian Lakoseljac,U,,CAN
106061,Pavel Krainik,R,,CAN
105229,Philip Bester,R,188,CAN
105560,Kelsey Stevenson,R,,CAN
105113,Patrik Rosenholm,R,,SWE
206861,Roko Savin,R,,CRO
122536,Juan Pablo Paz,R,,ARG
105152,Marcin Gawron,U,,POL
122471,Danylo Kalenichenko,U,,UKR
126540,Peter Vajda,U,,SVK
106307,Patrik Fabian,L,,SVK
117363,Matej Maruscak,R,,SVK
144852,Patrik Obal,U,,SVK
105043,Marek Semjan,U,,SVK
202194,David Damian Brna,U,,SVK
200108,Matej Vocel,U,,CZE
134029,Michal Marko,R,,SVK
126878,David Poljak,U,,CZE
103863,Mikhail Elgin,R,183,RUS
200403,Patrik Nema,R,,SVK
202315,Tomas Liska,R,,SVK
104783,Mikhail Ledovskikh,R,188,RUS
105645,Alexander Lobkov,R,,RUS
132299,Saidalo Saidkarimov,U,,UZB
200147,Shohruh Abdumalikov,R,,UZB
104644,Riccardo Ghedin,R,188,ITA
206838,Fayzullokhon Mavlyudov,R,,UZB
109737,Markos Kalovelonis,R,,GRE
104927,Sardor Pulatov,R,,UZB
122272,Kirill Komarov,R,,RUS
200130,Alexander Ovcharov,R,,RUS
106330,Vitaly Kozyukov,R,,RUS
105547,Dean Obrien,U,,RSA
126918,Sherzodbek Radjabov,R,,UZB
126263,Sanetulla Kutybaev,U,,UZB
200148,Amal Sultanbekov,U,,UZB
106299,Bar Tzuf Botzer,R,,ISR
105029,Sergey Betov,R,,BLR
122118,Abduvoris Saitmukhamedov,R,,UZB
121920,Timur Khabibulin,R,,KAZ
105958,Richard Muzaev,R,,RUS
200672,Sergey Fomin,R,,UZB
109343,Pavel Tsoy,R,,UZB
106381,Temur Ismailov,R,,UZB
106204,Nigmat Shofayziev,R,,UZB
202215,Mateusz Smolicki,R,,POL
108734,Fredrik Ask,U,,NOR
206893,Piotr Galus,U,,POL
105612,Jonas Luetjen,U,,GER
126590,Karol Drzewiecki,R,,POL
126166,Szymon Walkow,R,,POL
126372,Adrian Andrzejczuk,U,,POL
123990,Rafal Teurer,U,,POL
106149,Maciej Smola,R,,POL
202102,Filip Ambrozy,R,,POL
105323,Wesley Koolhof,R,,NED
105066,Grzegorz Panfil,L,183,POL
105856,Adam Majchrowicz,U,,POL
105503,George Von Massow,R,,GER
109318,Pawel Cias,R,,POL
104627,Boy Westerhof,R,,NED
105786,Tom Schonenberg,R,,GER
131867,Dominik Boehler,R,,GER
110751,Sebastian Fanselow,U,,GER
119603,Rikus De Villiers,R,,RSA
122369,Bernardo Saraiva,R,,POR
126570,William Griffith,U,,USA
111774,Roy Lederman,U,,USA
134281,Michael Genender,L,,USA
133354,Harrison Scott,U,,CAN
110740,John Lamble,U,,USA
206873,Perry Gregg,R,,USA
206872,Victor Pham,U,,USA
110636,Clay Thompson,R,,USA
127037,Roy Sarut De Valk,U,,NED
144805,Clement Larriere,R,,FRA
126109,Edoardo Tessaro,U,,ITA
123893,Lukas Ruepke,U,,GER
127984,Felix Rauch,U,,GER
105646,Mark Vervoort,U,,NED
122565,Delf Gohlke,U,,GER
200537,Nicolas Xiviller,,,URU
105601,Cristobal Saavedra Corvalan,R,,CHI
108709,Dario Acosta,R,,URU
133471,Alejo Vilaro,U,,ARG
202378,Ignacio Carou,U,,ARG
201977,Gonzalo Bancalari,U,,URU
105245,Fabiano De Paula,R,,BRA
105338,Maximiliano Estevez,L,,ARG
124063,Santiago Maresca,U,,URU
104395,Marcel Felder,R,,URU
126151,Pavel Nejedly,U,,CZE
133907,Daniel Orlita,R,,CZE
206439,Stepan Holis,U,,CZE
124112,Tomas Papik,U,,CZE
105269,Marcelo Demoliner,R,,BRA
103708,Jaroslav Pospisil,R,,CZE
133987,Jakub Novak,U,,SVK
125806,Dominik Kellovsky,U,,CZE
126225,Maxim Kravtsov,U,,RUS
110468,Romain Barbosa,R,,POR
126234,Frantisek Polanka,R,,CZE
202227,Petr Nouza,U,,CZE
104160,Lukas Dlouhy,R,185,CZE
206449,Ondrej Styler,R,,CZE
200541,Filip Duda,U,,CZE
105557,Gibril Diarra,U,,AUT
126979,Martin Blasko,R,,SVK
144924,Patrik Rikl,R,,CZE
104980,Anton Zaitsev,U,,RUS
106073,Daniiar Duldaev,R,,KGZ
122584,Stefan Merunka,R,,BIH
126937,Odil Akramov,R,,UZB
202330,Azizhon Turgunov,U,,UZB
105816,Batyr Sapaev,R,,UZB
127808,Grigoriy Reytman,U,,UZB
126938,Sharobiddin Abzalov,U,,UZB
120563,Abror Isakov,U,,UZB
206931,Vuk Budic,R,,USA
138591,Gui Gomes,U,,USA
200632,Evan Zhu,U,,USA
111208,Tim Kopinski,U,,USA
202218,Lev Kazakov,U,,RUS
106129,Dragos Constantin Ignat,R,,ROU
133450,David Volfson,R,,CAN
200220,Zeke Clark,R,,USA
206499,Aleksandar Kovacevic,U,,USA
200312,Noe Khlif,U,,FRA
103665,Ryan Haviland,U,,USA
144395,Nick Zieziula,U,,USA
132182,Keith R Whittingham,R,,USA
122241,Winston Lin,U,,USA
132430,Charlie Maher,L,,USA
111752,Raleigh Smith,U,,USA
121928,James Hignett,R,,GBR
106103,Hunter Callahan,R,,USA
110761,Patrick Daciek,U,,USA
121817,Juan Manuel Benitez Chavarriaga,U,,COL
127038,Robert Willekes Macdonald,R,,NED
122667,Cedric Willems,R,,NED
206868,Laurens Deelstra,U,,AHO
104371,Ivo Minar,R,183,CZE
105711,Dino Marcan,R,,CRO
121822,Bobbie De Goeijen,U,,NED
105986,Colin Van Beem,U,,NED
134194,Jared Thompkins,U,,USA
200710,Chase Wood,U,,USA
105788,Jakob Sude,U,,GER
106104,Dane Webb,U,,USA
106215,Mikhail Vaks,R,,RUS
104604,Ruben Gonzales,R,,PHI
126552,Jonathan Chang,U,,USA
105139,Alejandro Moreno Figueroa,R,,MEX
105169,Jean Andersen,R,,RSA
125784,David Warren,U,,USA
133617,Florian Valsot,U,,FRA
105314,Javier Pulgar Garcia,U,,ESP
134736,Gabriel Diaz Freire,R,,ESP
125854,Jaume Pla Malfeito,U,,ESP
206869,Alvar Gutierrez Medina,U,,ESP
133227,Pablo Irigaray Guarne,R,,ESP
131866,Hendrik Jebens,U,,GER
126357,Oscar Mancineiras Cornella,U,,ESP
132852,Pablo Vivero Gonzalez,U,,ESP
104936,Jorge Hernando Ruano,U,,ESP
104544,Ricardo Villacorta Alonso,R,,ESP
126748,Juan Pablo Canas Garcia,U,,ESP
202326,Ivan Marrero Curbelo,U,,ESP
105278,Alexis Klegou,U,,BEN
206192,Tao Castillo Bernal,U,,ESP
206887,Rodrigo Ramos Codes,U,,ESP
200469,Iouri Sant Syromolotov Netrebin,R,,ESP
127097,Leandro Serrano Sanz,U,,ESP
106197,Samuel Ribeiro Navarrete,U,,ESP
125835,Diogo Lourenco,R,,POR
106117,Carlos Boluda Purkiss,R,165,ESP
110754,David Vega Hernandez,R,,ESP
126591,Jan Zielinski,R,,POL
105860,Tak Khunn Wang,R,,FRA
200389,Piotr Matuszewski,U,,POL
126158,Piotr Lomacki,U,,POL
126091,Omar Salman,R,,BEL
131931,Thibault Forget,U,,FRA
111163,Vlad Victor Cornea,L,,ROU
144742,Michal Dembek,U,,POL
104602,Andrea Falgheri,R,,ITA
104578,Francesco Borgo,R,,ITA
106196,Pascal Meis,U,,GER
122394,Federico Maccari,R,,ITA
105243,Antonio Sancic,R,,CRO
106399,Hugo Di Feo,U,,CAN
200233,Nicaise Muamba,U,,CAN
200398,Juan Carlos Manuel Aguilar,R,,BOL
127066,Washi Gervais,U,,CAN
122247,Andrew Ochotta,R,,CAN
134082,Tom Dynka,U,,CAN
104822,N Vijay Sundar Prashanth,R,,IND
105233,Jeevan Nedunchezhiyan,L,,IND
206827,Alan Sau Franco,U,,MEX
105571,Fabricio Neis,U,,BRA
104646,Purav Raja,R,,IND
109590,Alfredo Moreno,R,,MEX
122487,Carlos Ramirez Utermann,U,,MEX
104431,Antonio Ruiz Rosales,R,,MEX
206826,Andres Rosales Pacheco,U,,MEX
122578,Andres Alvarez Cerdan,U,,MEX
126473,Aljaz Radinski,R,,SLO
126169,Ilya Vasilyev,U,,RUS
105669,Franjo Raspudic,R,,BIH
200372,Alen Rogic Hadzalic,R,,CRO
126465,Andre Biro,R,,HUN
127177,Goran Radanovic,U,,BIH
127179,Ivan Randjelovic,U,,BIH
105331,Petru Alexandru Luncanu,L,185,ROU
132958,George Botezan,R,,ROU
105969,James Marsalek,U,,GBR
127376,Hyeong Don Kim,U,,KOR
132896,Minseob Lim,R,,KOR
106074,Jung Woong Na,U,,KOR
104612,Daniel Yoo,L,,KOR
126414,Ji Ha Kim,U,,KOR
105507,Cheong Eui Kim,R,,KOR
111792,Young Seok Kim,L,,KOR
105490,Jui Chen Hung,R,,TPE
105621,Min Kyu Song,U,,KOR
206835,Jiho Lee,U,,KOR
105984,Seong Gook Oh,R,,KOR
106089,Sang Woo Noh,U,,KOR
105790,Yong Kyu Lim,U,,KOR
104753,Woong Sun Jun,R,190,KOR
106184,Hong Chung,L,,KOR
126953,Chan Yeong Oh,U,,KOR
206867,Tommaso Compagnucci,U,,ITA
128008,Edoardo Lamberti,R,,ITA
126464,Giorgio Ricca,U,,ITA
104070,Jesse Witten,R,178,USA
126886,Daniele Spinnato,U,,ITA
190030,Enrico Becuzzi,R,,ITA
128021,Paride Mangiaterra,U,,ITA
105296,Lorenzo Frigerio,R,,ITA
127068,Edoardo Castagna,U,,ITA
123858,Antonio Massara,R,,ITA
109686,Riccardo Bonadio,U,,ITA
128056,Paolo Dagnino,U,,ITA
104334,Alberto Brizzi,R,,ITA
127166,Alessandro Ceppellini,R,,ITA
104473,Walter Trusendi,U,,ITA
105012,Alexander Bury,R,,BLR
111450,Pietro Licciardi,L,,ITA
105369,Riccardo Maiga,R,,SUI
206388,Matteo Siccardi,U,,ITA
200093,Luca Prevosto,R,,ITA
206512,Nicolo Inserra,U,,ITA
105686,Francesco Picco,U,,ITA
126425,Mert Zincirli,R,,TUR
110647,Filip Bergevi,R,,SWE
144838,Max Jacob Schnur,U,,USA
122585,Andre Goransson,U,,SWE
200465,Sem Verbeek,L,,NED
138590,Robbie C Bellamy,U,,USA
134784,Maxime Petel,U,,FRA
106095,Alexandre Tsuchiya,U,,BRA
127877,Valentin Nourrissat,R,,FRA
123742,Martin Beran,R,,CAN
133478,Simon Baudry,U,,FRA
104924,Alexandre Penaud,U,,FRA
106022,Matej Sabanov,R,,CRO
104903,Andre Miele,R,,BRA
106049,Ivan Sabanov,R,,CRO
206828,Quentin Coulaud,L,,FRA
123920,Gregoire Jacq,U,,FRA
105088,Laurent Rochette,R,,FRA
105998,Eduardo Dischinger,R,,BRA
122323,Dominik Sproch,U,,SVK
205748,Tommaso Schold,U,,ITA
106050,Libor Salaba,R,,CZE
127090,Augusto Virgili,U,,ITA
206879,Omar Fiorenzato,U,,ITA
105494,Adelchi Virgili,U,,ITA
206878,Giovanni David,U,,ITA
105661,Ilija Vucic,R,145,SRB
105523,Claudio Fortuna,L,,ITA
105225,Nicola Ghedin,R,,ITA
105274,Patricio Heras,R,,ARG
206837,Andrea Del Prete,U,,ITA
126449,Marco Mosciatti,U,,ITA
126201,Francesco Bessire,R,,ITA
105130,Vladimir Uzhylovsky,R,183,UKR
206836,Gianmarco De Santis,,,ITA
127089,Lorenzo Abbruciati,U,,ITA
126141,Filippo Giorgetti,R,,ITA
126946,Lorenzo Camilli,U,,ITA
126888,Federico Bonacia,U,,ITA
104720,Florian Reynet,R,,FRA
106337,Loic Perret,U,,FRA
105264,Isaac Frost,R,,AUS
104288,Leon Frost,R,,AUS
206812,Romain Bousquet,U,,FRA
109246,Nicolas Ngodrela,U,,FRA
106156,Sebastien Boltz,R,,FRA
126512,Fabien Reboul,U,,FRA
130550,Victor Ouvrard,U,,FRA
105239,Daniel Glancy,U,,IRL
138640,Liang Yu Richard Lin,U,,TPE
127189,Li Wie Tan,U,,TPE
122196,Ting Yu Chuang,U,,TPE
144726,Shao Fan Liu,U,,TPE
200232,Chung Han Tsai,U,,TPE
126556,Wei De Lin,U,,TPE
105448,Hsien Yin Peng,U,,TPE
103920,Sanchai Ratiwatana,R,175,THA
126189,Hao Yang Hu,U,,TPE
122262,Wen Chun Liang,U,,TPE
127191,Yu Chang Wang,U,,TPE
104647,Bumpei Sato,R,,JPN
103921,Sonchat Ratiwatana,R,175,THA
126321,Yu  Hsiang Chiu,U,,TPE
105142,Arata Onozawa,U,,JPN
105946,Liang Chi Huang,R,,TPE
105006,Chu Huan Yi,L,,TPE
111584,Jeroen Vanneste,R,,BEL
105593,Yannick Vandenbulcke,R,,BEL
206906,Theo Vandeweghe,R,,BEL
126115,Joran Vliegen,U,,BEL
122222,Jonas Merckx,R,,BEL
206905,Louis Herman,U,,BEL
105695,Sander Gille,R,,BEL
134085,Mateusz Terczynski,R,,POL
122638,Christopher Heyman,U,,BEL
206904,Gauthier Onclin,U,,BEL
206843,Ross Watson,,,GBR
127139,Miguel Diaz,U,,MEX
111189,Jose Chamba Gomez,L,,ECU
121651,Cristobal Grandon Diaz,U,,CHI
206823,Aland Sanson,L,,CHI
122427,Simon Navarro,U,,CHI
145021,Geronimo Barrios,U,,CHI
105293,Ricardo Urzua Rivera,R,,CHI
133815,Franco Moral,U,,CHI
124008,Rodrigo Castro Aravena,U,,CHI
111427,Adrien Puget,R,,FRA
144967,Gonzalo Achondo,U,,CHI
105820,Juan Carlos Saez,R,,CHI
206854,Dario Vogogna,U,,ITA
105433,Roman Jebavy,R,,CZE
206853,Alessandro Coppini,U,,ITA
205976,Andrea Casati,U,,ITA
123855,Daniele Capecchi,U,,ITA
206263,Maurizio Speziali,R,,ITA
105843,Ljubomir Celebic,U,,MNE
123851,Davide Galoppini,R,,ITA
206467,Federico Arnaboldi,U,,ITA
200441,Grigoriy Lomakin,U,,KAZ
132389,Zhansultan Chembotayev,U,,KAZ
205943,Evgeny Danilov,U,,KAZ
120903,Kaysar Bekimov,U,,KAZ
123888,Mihail Khaldeev,R,,RUS
123736,Sagadat Ayap,U,,KAZ
103612,Alexey Kedryuk,R,193,KAZ
105470,Tim Van Terheijden,L,,NED
206886,Amadatus Admiraal,U,,NED
206885,Jasper Van Vliet,R,,NED
108748,Lukas Mugevicius,R,,LTU
121823,Julian Onken,U,,GER
105690,Kevin Griekspoor,R,,NED
206884,Brian De Vrind,U,,NED
206883,Guy Stokman,R,,NED
123835,Leon Schutt,U,,GER
105388,Lennert Van Der Linden,R,,NED
206858,Joshua Oxley,R,,GBR
206857,Vittorio Angeli,U,,ITA
127555,Andrea Baldoni,U,,ITA
206856,Andrea Militi Ribaldi,U,,ITA
121816,Gianluca Di Nicola,U,,ITA
105456,Sergio Galdos,R,,PER
200290,Valentin Sansonetti,U,,FRA
122644,Sander Arends,U,,NED
124124,Filipp Kekercheni,R,,UKR
105801,David Pel,L,,NED
105429,Scott Puodziunas,U,,AUS
108780,Lofo Ramiaramanana,L,,MAD
109536,Mark Oljaca,U,,USA
105178,Alexis Musialek,U,,FRA
104579,Romain Jouan,R,183,FRA
123812,Jose Fco Vidal Azorin,U,,ESP
106169,Vladyslav Manafov,U,,UKR
122589,Sefa Suluoglu,U,,TUR
206180,Oezen Usakli,U,,TUR
105109,Marc Sieber,L,178,GER
106416,Muhammet Haylaz,U,,TUR
105551,Anil Yuksel,L,,TUR
132361,Alessandro Cortegiani,R,,ITA
122059,Steven De Waard,R,,AUS
104883,Matteo Marfia,L,,ITA
127762,Piercarlo Coccio,U,,ITA
125825,Matias Zukas,R,,ARG
104744,Gaston Arturo Grimolizzi,U,,ARG
126293,Oscar Torres,R,,COL
111788,Naoki Nakagawa,R,,JPN
106428,Mateo Andres Ruiz Naranjo,R,,COL
106317,Felipe Escobar,U,,COL
106380,Gonzalo Villanueva,R,,ARG
105826,Alejandro Gomez Gb42,U,,COL
104113,Carlos Salamanca,L,196,COL
144761,Pavel Petrov,U,,KAZ
104551,Gero Kretschmer,R,,GER
200594,Kristian Lozan,U,,RUS
206911,Azizbek Akhmadjonov,L,,UZB
105403,Masaki Sasai,U,,JPN
200647,Sho Shimabukuro,U,,JPN
144682,Kaito Uesugi,U,,JPN
200677,Rio Noguchi,U,,JPN
202122,Yuta Shimizu,L,,JPN
200661,Yuki Mochiduki,U,,JPN
200024,Makoto Ochi,L,,JPN
105999,Bowen Ouyang,L,,CHN
105607,Gabriel Alejandro Hidalgo,R,,ARG
123756,William Jamphier Melano Granados,U,,COL
105824,Kirill Dmitriev,U,,RUS
121840,Chaleechan Tanasugarn,R,,THA
111183,Chayanon Kaewsuto,R,,THA
122519,Punn Bodhidatta,R,,THA
106136,Warit Sornbutnark,U,,THA
133667,Congsup Congcar,U,,THA
105579,Kittipong Wachiramanowong,R,183,THA
111180,Nattan Benjasupawan,U,,THA
110571,Phassawit Burapharitta,U,,THA
121520,Ettore Zito,R,,ITA
206846,Nicola Montani,U,,ITA
206845,Davide Ragonese,U,,ITA
206844,Marco Gulisano,U,,ITA
206554,Giuseppe Ricciardi,R,,ITA
144661,Marco Di Prima,U,,ITA
105627,Giorgio Portaluri,R,,ITA
126154,Jacopo Stefanini,U,,ITA
200639,Luigi Sorrentino,U,,ITA
110753,Daniele Chiurulli,R,,ITA
104052,Giulio Di Meo,U,,ITA
105682,Alessandro Petrone,R,,ITA
123843,Davide Pontoglio,R,,ITA
111586,Deiton Baughman,U,,USA
201895,Robert Loeb,U,,USA
201898,Russell Benkaim,U,,USA
122257,Esteban Bruna,U,,CHI
126891,Joel Vincent Link,R,,GER
105414,Matthieu Roy,U,,FRA
144954,Nino Portales,U,,FRA
206891,Baptiste Anselmo,U,,FRA
206890,Arthur Hugounenq,U,,FRA
200635,Nathan Seateun,U,,FRA
206889,Clement Chidekh,U,,FRA
105792,Egor Kovalev,U,,RUS
132753,Aswin Lizen,U,,GBR
126092,Dennis Uspensky,U,,USA
108767,Gonzales Austin,L,,HAI
110727,Jarryd Chaplin,R,,AUS
205831,Ammar Alhogbani,U,,USA
132754,Alan Gadjiev,U,,UZB
111571,Luca Corinteli,R,,USA
105097,Valery Rudnev,R,,RUS
200183,Pavel Selivanovsky,R,,RUS
104556,Alexander Perfilov,R,,RUS
106053,Philip Davydenko,U,,RUS
202193,Nikita Valentsev,R,,RUS
125820,Kirill Saplin,R,,RUS
144815,Alexander Boborykin,U,,RUS
106040,Peter Heller,R,,GER
121777,Nils Brinkman,R,,GER
206855,Beruk Tsegai,,,ERI
206928,Michael Kerschbaumer,U,,ITA
121584,Luca Pancaldi,R,,ITA
128140,Patric Prinoth,U,,ITA
206927,Jonas Ciechi,U,,ITA
206926,Erwin Troebinger,U,,ITA
104750,Patrick Prader,R,,ITA
134794,Alexis Gautier,U,,FRA
131910,Lucas Bouquet,R,,FRA
126828,Julien Eon,U,,FRA
200454,Nicolas Ancedy,L,,GUD
105530,Henrique Cunha,L,,BRA
105290,Tyler Hochwalt,U,,USA
206831,Martin Barbier,U,,FRA
125855,Michael Grant Gd13,U,,USA
206830,Alexandre Belmonte,U,,FRA
206829,Wilhem Labrador,L,,FRA
201899,Aurelien Marne,U,,FRA
127108,Igor Ribeiro Marcondes,U,,BRA
206767,Jose Rene Mejia,U,,COL
104535,Daniel Garza,R,,MEX
105880,Filipe Brandao,U,,BRA
206898,Bruno Pessoa,U,,BRA
200522,Renato Lima,U,,BRA
105754,Pedro Bernardi,U,,BRA
127115,Gabriel Pascotto Tumasonis,L,,BRA
206897,Felipe Galvao,U,,BRA
206896,Luiz Eduardo Santos,U,,BRA
105861,Caio Silva,U,,BRA
123884,Osni Junior,U,,BRA
138467,Marvin Bernardo Becker Spiering,U,,BRA
105868,Wilson Leite,R,178,BRA
104836,Tiago Lopes,R,,BRA
206903,Gabriel Vallim,L,,BRA
109738,Marcelo Tebet Filho,R,,BRA
111796,Eduardo Russi,R,,BRA
105996,Alex Blumenberg,U,,BRA
202183,Gabriel Decamps,U,,BRA
206901,Joao Vitor Prado Festa,U,,BRA
206902,Giovane Bueres,U,,BRA
105498,Rafael Camilo,U,,BRA
144704,Gustavo De Oliveira Cruz Cruz,U,,BRA
133684,Hao Wu,U,,CHN
105934,Chuhan Wang,R,,CHN
133071,Xi Qi,U,,CHN
122609,Yuanfeng Li,U,,CHN
106427,Zhuoyang Qiu,U,,CHN
200709,Nate Eazor,U,,USA
132703,Tomas Charlos,U,,GER
102987,Andre Sa,R,185,BRA
122640,Vincent Thierry Schneider,R,,GER
127187,Chien Hsun Lo,U,,TPE
105001,Mao Xin Gong,R,178,CHN
200318,Yu Hsiou Hsu,U,,TPE
122079,Allan Gomes Oliveira,R,,BRA
105979,Augusto Laranja,R,,BRA
127222,Antonioni Fasano,U,,BRA
122081,Luis Britto,R,,BRA
127123,Mateus Alves,R,,BRA
122534,Joao Walendowsky,U,,BRA
127132,Alexandre Girotto,U,,BRA
106405,Yuri Andrade,U,,BRA
121603,Americo Lanzoni,R,,BRA
122341,Sebastian Exequiel Pini,R,,ARG
122477,Asdrubal Gobernate,U,,BRA
126546,Gabriel De Andrade Bendazoli,R,,BRA
106036,Ruikai Wang,U,,CHN
138233,Hantao Liu,U,,CHN
110763,Aoxiong Wang,R,,CHN
122018,Jun Nan Tao,R,,CHN
200055,Rui Xuan Wang,U,,CHN
206914,Mateo Vereau Melendez,U,,PER
110760,Sergio Monges,U,,PER
135730,Javier Rodriguez,U,,MEX
105617,Andreas Mies,U,,GER
200703,Bogdan Pavel,U,,ROU
106052,Lucian Gheorghe,R,,ROU
200205,Valentin Vanta,U,,ROU
124185,Johann Willems,L,,GER
138353,Sergiu Ioan Bucur,R,,ROU
109558,Christian Voinea,U,,ROU
106389,Andrei Stefan Apostol,R,,ROU
104704,Victor Mugurel Anagnastopol,R,,ROU
137188,Jocelyn Devilliers,R,,FRA
131912,Ronan Joncour,L,,FRA
123914,Clement Dorsemaine,R,,FRA
133468,Luciano Agustin Fisicaro,U,,ARG
200007,Quentin Folliot,U,,FRA
200650,Jeremias Rocco,U,,ARG
144753,Aljaz Jakob Kaplja,R,,SLO
133773,Domen Gostincar,R,,SLO
122678,Matic Spec,U,,SLO
200209,Grega Boh,U,,SLO
206877,Klemen Nikolas,R,,SLO
104306,Ivan Bjelica,R,,SRB
202088,Sven Lah,R,,SLO
134434,William Flavell,U,,GBR
122593,David Prokop,R,,CZE
206871,Adam Bronka,U,,AUS
122304,Jan Zednik,R,,CZE
200309,Marek Gengel,R,,CZE
126199,Yvo Panak,R,,CZE
123774,David Simunek,U,,CZE
105632,Dominik Suc,R,,CZE
206076,Bjarne Mannheims,U,,GER
200687,Kai Breitbach,U,,GER
119628,Jens Janssen,U,,GER
200276,Niklas Schell,R,,GER
127155,Marvin Greven,R,,GER
