max_lost,loser_name,nemesis
2,Nino Serdarusic,Elias Ymer
2,Nino Serdarusic,Cem Ilkel
2,Nino Serdarusic,Ruben Bemelmans
2,Nino Serdarusic,Dmitry Popko
2,Nino Serdarusic,Lorenzo Giustino
2,Nino Serdarusic,Alex Molcan
2,Nino Serdarusic,Mohamed Safwat
2,Nino Serdarusic,Jan Satral
2,Nino Serdarusic,Gerald Melzer
2,Nino Serdarusic,Facundo Bagnis
2,Nino Serdarusic,Mathias Bourgue
1,Joel Popov,Sam Taylor
4,Maxime Janvier,Cem Ilkel
3,Benjamin Bonzi,Blaz Rola
3,Roman Safiullin,Aslan Karatsev
1,Billy Harris,Kamil Majchrzak
1,Billy Harris,Daniel Evans
1,Joshua Sapwell,Hiroki Moriya
1,Jumpei Yamasaki,Sem Verbeek
1,Jumpei Yamasaki,Sasi Kumar Mukund
1,Jumpei Yamasaki,Yuichi Sugita
1,Jumpei Yamasaki,Yuta Shimizu
1,Jumpei Yamasaki,Soon Woo Kwon
1,Jumpei Yamasaki,Matej Sabanov
1,Jumpei Yamasaki,Taha Baadi
1,Jumpei Yamasaki,Yecong He
1,Jumpei Yamasaki,Luke Saville
1,Jumpei Yamasaki,Tung Lin Wu
1,Jumpei Yamasaki,Enrique Lopez Perez
1,Jumpei Yamasaki,Jacob Grills
1,Jumpei Yamasaki,Blake Mott
1,Jumpei Yamasaki,Lucas Miedler
1,Jumpei Yamasaki,Miliaan Niesten
1,Jumpei Yamasaki,Ramkumar Ramanathan
1,Jumpei Yamasaki,Wishaya Trongcharoenchaikul
1,Jumpei Yamasaki,Filip Peliwo
1,Jumpei Yamasaki,Eric Johnson
1,Jumpei Yamasaki,Ji Sung Nam
1,Jumpei Yamasaki,Stephane Robert
1,Filippo Giorgetti,Martin Cuevas
1,Filippo Giorgetti,Frederico Ferreira Silva
1,Andreas Bjerrehus,Ilya Ivashka
1,Scott Duncan,Harri Heliovaara
1,Scott Duncan,Johannes Haerteis
1,Scott Duncan,Peter Bothwell
1,Matthias Haim,Elmar Ejupovic
1,Matthias Haim,Lorenzo Sonego
1,Joy Vigani,Thomas Statzberger
3,Gianluca Mager,Kamil Majchrzak
3,Gianluca Mager,Tommy Robredo
3,Gianluca Mager,Thiago Monteiro
3,Gianluca Mager,Pablo Andujar
3,Gianluca Mager,Salvatore Caruso
2,Pavel Nejedly,Jan Mertl
2,Ryan Shane,Frances Tiafoe
1,Jacopo Stefanini,Kimmer Coppejans
1,Jacopo Stefanini,Juan Pablo Varillas
1,Jacopo Stefanini,Daniele Capecchi
1,Jacopo Stefanini,Mikael Ymer
3,Antoine Hoang,Mikael Ymer
1,Piotr Lomacki,Pedro Sousa
1,Julian Allen Childers,Andrew Carter
1,Georgyi Malyshev,Hans Hach Verdugo
1,Georgyi Malyshev,James Mcgee
1,Aoran Wang,Zihao Xia
1,Aoran Wang,Fabien Reboul
1,Aoran Wang,Khumoun Sultanov
1,Aoran Wang,Yunseong Chung
1,Szymon Walkow,Vladyslav Manafov
1,Szymon Walkow,Petr Michnev
1,Szymon Walkow,Sergey Betov
1,Szymon Walkow,Jonathan Mridha
1,Szymon Walkow,Andriej Kapas
1,Szymon Walkow,Johannes Haerteis
1,Szymon Walkow,Alexander Zhurbin
1,Szymon Walkow,Maximilian Marterer
1,Szymon Walkow,Marcin Gawron
1,Szymon Walkow,Elias Ymer
1,Szymon Walkow,Sanjar Fayziev
1,Panu Virtanen,Dimitar Kuzmanov
1,Panu Virtanen,Benjamin Hassan
1,Ilya Vasilyev,Evgeny Karlovskiy
1,Ilya Vasilyev,Aljaz Radinski
1,Ilya Vasilyev,Denys Molchanov
1,Ilya Vasilyev,Vladyslav Manafov
1,Ilya Vasilyev,Yannick Hanfmann
1,Ristomatti Lanne,Fabrizio Ornago
1,Ristomatti Lanne,Gleb Sakharov
1,Youssef Hossam,Holger Rune
1,Youssef Hossam,Thai Son Kwiatkowski
1,Youssef Hossam,Mathias Bourgue
1,Youssef Hossam,Viktor Durasovic
1,Youssef Hossam,Andres Artunedo Martinavarro
1,Youssef Hossam,Yunseong Chung
1,Youssef Hossam,Saketh Myneni
1,Youssef Hossam,Akira Santillan
1,Youssef Hossam,Enzo Couacaud
1,Youssef Hossam,Fajing Sun
1,Youssef Hossam,Tallon Griekspoor
2,Strong Kirchheimer,Sekou Bangoura
2,Strong Kirchheimer,Kaichi Uchida
2,Strong Kirchheimer,Alexander Ritschard
2,Strong Kirchheimer,Luke Saville
1,Pedro Iamachkine,Alejandro Gonzalez
2,Mariano Kestelboim,Camilo Ugo Carabelli
2,Mariano Kestelboim,Jose Hernandez
2,Evgenii Tiurnev,Ilya Ivashka
2,Evgenii Tiurnev,Jurij Rodionov
2,Evgenii Tiurnev,Aslan Karatsev
1,Hao Yang Hu,Sanchai Ratiwatana
2,Nicolas Alvarez,Alejandro Tabilo
2,Nicolas Alvarez,Thiago Agustin Tirante
2,Nicolas Alvarez,Emilio Gomez
2,Nicolas Alvarez,Nicolas Jarry
1,Mark Whitehouse,Max Purcell
1,Mark Whitehouse,Antoine Escoffier
1,Mark Whitehouse,Dominik Koepfer
1,Mark Whitehouse,Daniel Brands
1,Mark Whitehouse,Zhizhen Zhang
2,Orlando Luz,Pedro Sakamoto
2,Orlando Luz,Gian Marco Moroni
2,Orlando Luz,Guido Andreozzi
2,Orlando Luz,Dmitry Popko
2,Orlando Luz,Malek Jaziri
2,Orlando Luz,Juan Pablo Varillas
2,Orlando Luz,Gastao Elias
2,Orlando Luz,Kimmer Coppejans
1,Yvo Panak,Norbert Gombos
1,Piotr Grynkowski,Julian Onken
1,Piotr Grynkowski,Guillermo Duran
1,Francesco Bessire,Daniel Masur
1,Francesco Bessire,Kevin Krawietz
1,Francesco Bessire,Daniele Spinnato
5,Taylor Fritz,Roberto Bautista Agut
2,Gerardo Lopez Villasenor,Steve Johnson
4,Tommy Paul,Michael Mmoh
2,Alex Rybakov,Goncalo Oliveira
2,Alex Rybakov,Edan Leshem
5,Frances Tiafoe,Alexander Zverev
3,Yusuke Takahashi,Renta Tokuda
3,Yusuke Takahashi,Go Soeda
1,Peter Bertran,Federico Zeballos
1,Peter Bertran,Gonzalo Escobar
1,Suren Vartanyan,Mikhail Elgin
2,Alejandro Tabilo,Mikael Ymer
2,Alejandro Tabilo,Juan Pablo Varillas
2,Alejandro Tabilo,Maxime Cressy
1,Joshua Paris,Emil Ruusuvuori
1,Joshua Paris,Edward Corrie
1,Joshua Paris,Giuseppe Tresca
1,Joshua Paris,Roberto Quiroz
1,Jaime Fermosell Delgado,Edoardo Eremin
1,Jaime Fermosell Delgado,Filip Krajinovic
1,Jaime Fermosell Delgado,Ilya Ivashka
1,Jaime Fermosell Delgado,Albano Olivetti
1,Maxim Kravtsov,Mischa Zverev
1,Frantisek Polanka,Zdenek Kolar
1,Facundo Jofre,Bastian Malla
1,Facundo Jofre,Agustin Velotti
3,Gian Marco Moroni,Tommy Robredo
2,Arthur Rinderknech,Adrian Menendez Maceiras
2,Arthur Rinderknech,Gregoire Barrere
2,Arthur Rinderknech,Federico Coria
2,Arthur Rinderknech,Roberto Carballes Baena
2,Arthur Rinderknech,Oscar Otte
1,Masaki Osafune,Yuto Sakai
1,Masaki Osafune,Takuto Niki
1,Sanetulla Kutybaev,Roman Hassanov
1,Sanetulla Kutybaev,Denys Molchanov
1,Sanetulla Kutybaev,Pavel Tsoy
1,Sanetulla Kutybaev,Odil Akramov
1,Sanetulla Kutybaev,Ruan Roelofse
1,Sanetulla Kutybaev,Yaraslau Shyla
1,Sanetulla Kutybaev,Sidharth Rawat
1,Jordi Arconada,Liam Draxl
1,Jordi Arconada,Alex Kuznetsov
1,Jordi Arconada,Justin Boulais
1,Jordi Arconada,Alejandro Gonzalez
1,Jordi Arconada,Tomas Lipovsek Puches
1,Jordi Arconada,James Ward
1,Jordi Arconada,Maximilian Neuchrist
1,Jordi Arconada,Sumit Nagal
1,Jordi Arconada,Duck Hee Lee
1,Jordi Arconada,Lloyd Glasspool
1,Jordi Arconada,Takanyi Garanganga
1,Jordi Arconada,Liam Caruana
1,Jordi Arconada,Stefan Kozlov
1,Jordi Arconada,Manuel Sanchez
1,Jordi Arconada,Nicolas Alvarez
1,Jordi Arconada,Peter Polansky
1,Thomas Brechemier,Gregoire Jacq
1,Thomas Brechemier,Andrea Pellegrino
1,Thomas Brechemier,Emilio Gomez
1,Thomas Brechemier,Mick Lescure
5,Yunseong Chung,Tsung Hua Yang
1,Oscar Torres,Alejandro Gomez Gb42
1,Oscar Torres,Jose Fernando Carvajal Torres
1,Jakub Gewert,Maciej Smola
1,Lorenzo Santini,Alex Lawson
1,Yu  Hsiang Chiu,Shao Fan Liu
1,Yu  Hsiang Chiu,Bradley Mousley
1,Yu  Hsiang Chiu,Andre Begemann
1,Yu  Hsiang Chiu,Sonchat Ratiwatana
1,Zhao Tai Li,Kento Takeuchi
1,Tian Xiang Hui,Hantao Liu
1,Jianhui Li,Bradley Mousley
1,Jianhui Li,Sidharth Rawat
1,Jianhui Li,Hubert Hurkacz
1,Jianhui Li,Jarryd Chaplin
1,Artem Vu,Raphael Baltensperger
1,Gabriel Donev,Philip Henning
1,Gabriel Donev,Fabrizio Ornago
1,Gabriel Donev,Sergiy Stakhovsky
2,Sora Fukuda,Andrew Whittington
2,Renta Tokuda,Luke Saville
2,Renta Tokuda,Yuuya Kibi
2,Renta Tokuda,Cheong Eui Kim
2,Renta Tokuda,Tung Lin Wu
2,Renta Tokuda,Sasi Kumar Mukund
2,Viktor Durasovic,Emil Ruusuvuori
2,Viktor Durasovic,Roberto Marcora
2,Viktor Durasovic,Ante Pavic
2,Viktor Durasovic,Alexandre Muller
2,Viktor Durasovic,Mirza Basic
2,Viktor Durasovic,Maxime Janvier
2,Viktor Durasovic,Cem Ilkel
1,Scott Browne,Aaron Addison
1,Nuno Deus,Tiago Cacao
1,Oscar Mancineiras Cornella,Alex De Minaur
1,Motvey Radionov,James Marsalek
1,Adrian Andrzejczuk,Andrea Guerrieri
1,Adrian Andrzejczuk,Roberto Marcora
1,Adrian Andrzejczuk,Alexandar Lazov
1,Adrian Andrzejczuk,Taro Daniel
1,Aitor Aramburu,Ruan Roelofse
1,Aitor Aramburu,Andres Molteni
1,Aitor Aramburu,Jose Rubin Statham
1,Garry Tokas,Manish Sureshkumar
1,Raheel Manji,Norbert Gombos
2,Hugo Grenier,Hugo Gaston
2,Hugo Grenier,Alexandre Muller
2,Hugo Grenier,Maxime Janvier
2,Hugo Grenier,Pedro Sousa
2,Hugo Grenier,Altug Celikbilek
2,Hugo Grenier,Ramkumar Ramanathan
2,Hugo Grenier,Tristan Lamasine
2,Hugo Grenier,Tobias Simon
2,Hugo Grenier,Jiri Vesely
1,Ji Ha Kim,Yunseong Chung
1,Ji Ha Kim,Lucas Miedler
1,Hyeong Jin Cho,Chan Yeong Oh
1,Mert Zincirli,Tom Fawcett
1,Edan Bakshi,Ben Patael
1,Yankel Zemel,Dimitar Kuzmanov
1,Andres Zepeda,Daniel Elahi Galan
1,Andres Zepeda,Emilio Gomez
1,Andres Zepeda,Alexander Sarkissian
1,Simone Roncalli,Alessandro Petrone
1,Simone Roncalli,Jelle Sels
1,Marco Mosciatti,Sumit Nagal
1,Marco Mosciatti,Tomislav Brkic
2,Nicolo Turchetti,Tomislav Brkic
1,Giorgio Ricca,Enrico Dalla Valle
1,Giorgio Ricca,Constant Lestienne
1,Giorgio Ricca,Edoardo Lamberti
1,Giorgio Ricca,David Pichler
1,Giorgio Ricca,Andrea Vavassori
1,Giorgio Ricca,Marco Trungelliti
1,Giorgio Ricca,Lorenzo Frigerio
1,Andre Biro,Sebastian Ofner
1,Andre Biro,Matthias Bachinger
1,Aljaz Radinski,Enzo Couacaud
1,Aljaz Radinski,Lenny Hampel
1,Aljaz Radinski,Tobias Kamke
1,Damian Farinola,Maverick Banes
1,Damian Farinola,Steven De Waard
1,Damian Farinola,Marc Polmans
3,Andrea Pellegrino,Thiago Monteiro
3,Andrea Pellegrino,Stefano Travaglia
3,Andrea Pellegrino,Facundo Bagnis
3,Andrea Pellegrino,Dimitar Kuzmanov
3,Andrea Pellegrino,Filip Krajinovic
1,Florian Lakat,Dominik Koepfer
1,Florian Lakat,Deiton Baughman
1,Florian Lakat,Liam Broady
1,Florian Lakat,Denys Molchanov
1,Florian Lakat,Mackenzie McDonald
1,Michele Longo,Daniel Elahi Galan
1,Michele Longo,Walter Trusendi
2,Fabien Reboul,Guilherme Clezar
2,Fabien Reboul,Gonzalo Escobar
4,Bernabe Zapata Miralles,Oscar Otte
1,Soren Hess Olesen,Casper Ruud
1,Soren Hess Olesen,Reda El Amrani
1,Soren Hess Olesen,Peter Bothwell
1,Soren Hess Olesen,Hubert Hurkacz
1,Julian Bradley,Joao Pedro Sorgi
1,Julian Bradley,Alex Rybakov
1,Julian Bradley,Mackenzie McDonald
1,Julian Bradley,Francesco Ferrari
1,Julian Bradley,Mikelis Libietis
1,Peter Bothwell,Elliot Benchetrit
1,Peter Bothwell,Altug Celikbilek
1,Peter Bothwell,Frederik Nielsen
1,Peter Bothwell,Jelle Sels
1,Peter Bothwell,Igor Sijsling
1,Alvaro Lopez San Martin,Gabriele Piraino
1,Alvaro Lopez San Martin,Lorenzo Sonego
1,Alvaro Lopez San Martin,Robin Haase
1,Alvaro Lopez San Martin,Deney Wassermann
1,Alvaro Lopez San Martin,Jose Hernandez
1,Alvaro Lopez San Martin,Filippo Baldi
3,Carlos Taberner,Pedro Martinez
1,David Pichler,Holger Rune
1,David Pichler,Ergi Kirkin
1,David Pichler,Aljaz Bedene
1,David Pichler,Alex De Minaur
1,David Pichler,Maxime Janvier
1,David Pichler,Peter Torebko
1,David Pichler,Juan Pablo Ficovich
1,David Pichler,Adelchi Virgili
1,David Pichler,Sebastian Ofner
1,David Pichler,Vladimir Uzhylovsky
1,David Pichler,Hubert Hurkacz
1,David Pichler,Franko Skugor
1,David Pichler,Dustin Brown
1,David Pichler,Guillermo Garcia Lopez
1,David Pichler,Fabrizio Ornago
1,David Pichler,Elmar Ejupovic
1,David Pichler,Constant Lestienne
1,Peter Vajda,Mohamed Safwat
1,Peter Vajda,Adam Pavlasek
1,Peter Vajda,Patrik Fabian
1,Peter Vajda,Miki Jankovic
1,Gabriel De Andrade Bendazoli,Ricardo Hocevar
1,Jonathan Chang,Marcelo Tomas Barrios Vera
1,Jonathan Chang,Arthur Rinderknech
1,Jonathan Chang,Ricardo Rodriguez
1,Jonathan Chang,Robert Galloway
1,Jonathan Chang,Gianluigi Quinzi
1,Jonathan Chang,Denis Kudla
1,Jonathan Chang,Alejandro Gonzalez
1,Jonathan Chang,Lucas Renard
3,Tung Lin Wu,Soon Woo Kwon
1,Wei De Lin,Sasi Kumar Mukund
1,Wei De Lin,Sidharth Rawat
1,Wei De Lin,Tung Lin Wu
1,Wei De Lin,Akira Santillan
1,Wei De Lin,Shuichi Sekiguchi
1,Wei De Lin,Yuuya Kibi
1,Andrew Korinek,Zihao Xia
1,Trevor Allen Johnson,Frederik Nielsen
1,Trevor Allen Johnson,Alexander Sarkissian
1,Masayoshi Ono,Yuki Mochiduki
1,Masayoshi Ono,Yuichiro Inui
1,Masayoshi Ono,Ivan Sabanov
1,Masayoshi Ono,Tung Lin Wu
1,William Griffith,Alexander Ward
1,William Griffith,Jan Choinski
1,William Griffith,Agustin Velotti
1,William Griffith,Alexios Halebian
2,Thomas Fancutt,Yosuke Watanuki
2,Thomas Fancutt,Harry Bourchier
2,Thomas Fancutt,Steven De Waard
2,Thomas Fancutt,Jason Kubler
2,Thomas Fancutt,Yoshihito Nishioka
1,Daniel Hobart,Max Purcell
1,Daniel Hobart,Dennis Nevolo
1,Daniel Hobart,Gian Marco Moroni
1,Daniel Hobart,Maverick Banes
1,Brian Tran,Calum Puttergill
1,Brian Tran,Nathan Pasha
1,Brian Tran,Sergey Betov
1,Brian Tran,Blake Mott
1,Javier Nunez,Gianni Mina
1,Javier Nunez,Facundo Mena
1,Javier Nunez,Michel Vernier
1,Karol Drzewiecki,Vladyslav Orlov
1,Karol Drzewiecki,Scott Duncan
1,Karol Drzewiecki,Evgeny Karlovskiy
1,Karol Drzewiecki,Bogdan Bobrov
1,Karol Drzewiecki,Gianluigi Quinzi
1,Karol Drzewiecki,Ivan Gakhov
1,Karol Drzewiecki,Jaroslav Pospisil
1,Karol Drzewiecki,Mats Moraing
1,Karol Drzewiecki,Guido Andreozzi
1,Karol Drzewiecki,Jonas Luetjen
1,Karol Drzewiecki,Mirza Basic
1,Karol Drzewiecki,Andre Ghem
1,Karol Drzewiecki,Jonathan Mridha
1,Karol Drzewiecki,Marko Tepavac
1,Karol Drzewiecki,Ricardo Ojeda Lara
1,Jan Zielinski,Kacper Zuk
1,Jan Zielinski,Sergey Betov
1,Jan Zielinski,Tristan Lamasine
1,Jan Zielinski,Dimitar Kuzmanov
1,Kamil Gajewski,Johannes Haerteis
1,Kamil Gajewski,Yaraslau Shyla
1,Igor Saveljic,Julian Zlobinsky
1,Igor Saveljic,Tucker Vorster
1,Pauli Partinen,Milos Sekulic
1,Aaro Pollanen,Patrik Niklas Salminen
2,Patrik Niklas Salminen,Alexander Bublik
4,Matteo Berrettini,Stefanos Tsitsipas
1,Alexander Cozbinov,Dalibor Svrcina
1,Alexander Cozbinov,Jan Choinski
1,Alexander Cozbinov,Alexander Ritschard
1,Alexander Cozbinov,Cameron Norrie
1,Alexander Cozbinov,Dimitar Kuzmanov
1,Alexander Cozbinov,Thanasi Kokkinakis
1,Alexander Cozbinov,Steve Darcis
1,Alexander Cozbinov,Ruan Roelofse
1,Alexander Cozbinov,Denis Istomin
1,Bogdan Borza,Thomaz Bellucci
1,Bogdan Borza,Adrian Ungur
1,Bogdan Borza,Andrea Arnaboldi
1,Aliaksandr Prudnikau,Florian Mayer
1,Alexander Erler,Mikael Ymer
1,Alexander Erler,Bogdan Bobrov
1,Alexander Erler,Cameron Norrie
1,Alexander Erler,Geoffrey Blancaneaux
1,Alexander Erler,Benjamin Hassan
1,Alexander Erler,Nicolas Kicker
1,Alexander Erler,Camilo Ugo Carabelli
1,Alexander Erler,Lukas Klein
1,Alexander Erler,Mikael Torpegaard
1,Alexander Erler,Dalibor Svrcina
1,Alexander Erler,Liam Caruana
1,Alexander Erler,Prajnesh Gunneswaran
1,Alexander Erler,Tim Van Rijthoven
1,Alexander Erler,Lorenzo Frigerio
1,Alexander Erler,Alexey Vatutin
1,Alexander Erler,Vasek Pospisil
1,Alexander Erler,Jozef Kovalik
1,Alexander Erler,Egor Gerasimov
1,Alexander Erler,Nicolas Barrientos
1,Pyry Hyrkkonen,Alexander Vasilenko
1,Johan Nikles,Vit Kopriva
1,Johan Nikles,Vitaliy Sachko
1,Johan Nikles,Lukas Rosol
1,Johan Nikles,Mikhail Youzhny
1,Johan Nikles,Filippo Baldi
1,Johan Nikles,Jack Sock
1,Johan Nikles,Roberto Ortega Olmedo
1,Johan Nikles,Jozef Kovalik
1,Johan Nikles,Ryan Harrison
1,Arnd Weyhausen,Julian Onken
1,Lenny Hampel,Zdenek Kolar
1,Lenny Hampel,Gastao Elias
1,Lenny Hampel,Lorenzo Sonego
1,Lenny Hampel,Marc Giner
1,Lenny Hampel,Dmitry Popko
1,Lenny Hampel,Ante Pavic
1,Lenny Hampel,Maciej Rajski
1,Lenny Hampel,Franko Skugor
1,Lenny Hampel,Carlos Taberner
1,Lenny Hampel,Jeremy Jahn
1,Lenny Hampel,Santiago Giraldo
1,Lenny Hampel,Yannik Reuter
1,Lenny Hampel,Matteo Donati
1,Lenny Hampel,Jan Satral
1,Lenny Hampel,Facundo Arguello
1,Lenny Hampel,Guillermo Garcia Lopez
1,Lenny Hampel,Dimitar Kuzmanov
1,Lenny Hampel,Adam Pavlasek
1,Lenny Hampel,Oscar Otte
1,Lenny Hampel,Isak Arvidsson
1,Lenny Hampel,Ivo Minar
1,Lenny Hampel,Juan Ignacio Londero
1,Lenny Hampel,Lukas Rosol
1,Lenny Hampel,Romain Arneodo
1,Lenny Hampel,Jiri Vesely
2,Tim Van Rijthoven,Pavel Kotov
2,Tim Van Rijthoven,Borna Gojo
3,Jay Clarke,Nino Serdarusic
3,Jay Clarke,James Duckworth
3,Jay Clarke,Sumit Nagal
1,Curtis Clarke,Alex De Minaur
1,Curtis Clarke,Trevor Allen Johnson
1,Curtis Clarke,Frederik Nielsen
1,Roberto Marelli,Vladimir Uzhylovsky
2,Juan Pablo Ficovich,Carlos Alcaraz Garfia
2,Juan Pablo Ficovich,Johannes Haerteis
2,Juan Pablo Ficovich,Federico Coria
2,Juan Pablo Ficovich,Roberto Marcora
1,Manuel Pena Lopez,Nicolas Alberto Arreche
1,Manuel Pena Lopez,Francisco Cerundolo
1,Manuel Pena Lopez,Uladzimir Ignatik
1,Manuel Pena Lopez,Alexandre Muller
1,Manuel Pena Lopez,Keegan Smith
1,Manuel Pena Lopez,Cristian Rodriguez
1,Manuel Pena Lopez,Tristan Lamasine
1,Manuel Pena Lopez,Nicolas Kicker
1,Manuel Pena Lopez,Guido Andreozzi
1,Manuel Pena Lopez,Arthur De Greef
1,Manuel Pena Lopez,Thiago Monteiro
1,Manuel Pena Lopez,Maxime Chazal
1,Manuel Pena Lopez,Gonzalo Villanueva
1,Manuel Pena Lopez,Evgeny Donskoy
1,Manuel Pena Lopez,Jose Rubin Statham
1,Felipe Ramirez Luna,Jose Olivares
1,Felipe Ramirez Luna,Joao Pedro Sorgi
1,Kento Tagashira,Alexandre Muller
1,Kento Tagashira,Cristian Garin
1,Kento Tagashira,Guilherme Clezar
1,Kento Tagashira,Christopher Rungkat
1,Tadas Babelis,Brandon Nakashima
1,Tadas Babelis,Tucker Vorster
1,Tadas Babelis,Antso Rakotondramanga
1,Tadas Babelis,Markus Eriksson
1,Tadas Babelis,Tomislav Brkic
1,Tadas Babelis,Nikoloz Basilashvili
1,Fernando Yamacita,Fabricio Neis
1,Fernando Yamacita,Michel Vernier
1,Fernando Yamacita,Pedro Sousa
1,Fernando Yamacita,Guilherme Clezar
1,Fernando Yamacita,Juan Ignacio Londero
1,Boris Pokotilov,Evgeny Elistratov
1,Denys Klok,Alexander Bury
1,Marcus Mansson,Yann Marti
1,Eric Ahren Moonga,Linus Frost
1,Eric Ahren Moonga,Christian Samuelsson
1,Alberto Romero De Avila Senise,Daniel Brands
1,Alberto Romero De Avila Senise,Elliot Benchetrit
1,Alberto Romero De Avila Senise,Dante Gennaro
1,Alberto Romero De Avila Senise,Mohamed Safwat
1,Alberto Romero De Avila Senise,Arthur De Greef
1,Alberto Romero De Avila Senise,Kevin Krawietz
1,Leny Mitjana,Ivan Gakhov
1,Leny Mitjana,Norbert Gombos
1,Juan Pablo Canas Garcia,Carlos Boluda Purkiss
1,Juan Pablo Canas Garcia,Axel Michon
1,Javier Ladron De Guevara Hi,Mario Vilella Martinez
1,Daniel Appelgren,Hubert Hurkacz
1,Daniel Appelgren,Markus Eriksson
1,Daniel Appelgren,Matwe Middelkoop
1,Daniel Appelgren,Scott Griekspoor
1,Daniel Appelgren,Maxim Dubarenco
1,Simon Freund,Botic van de Zandschulp
1,Simon Freund,Dante Gennaro
1,Christian Samuelsson,Dragos Nicolae Madaras
1,Christian Samuelsson,Isak Arvidsson
1,Mikhail Galyamov,Emilio Gomez
1,Harrison Lombe,Oliver Anderson
1,Roberto Affonso Neto,Juan Pablo Paz
7,Stefanos Tsitsipas,Rafael Nadal
1,Eduardo Lacalle,Gabriel Alejandro Hidalgo
1,Medhir Goyal,Kaza Vinayak Sharma
1,Filip Dolezel,Henri Laaksonen
1,Julien Delaplane,Geoffrey Blancaneaux
1,Julien Eon,Nicola Kuhn
1,Julien Eon,Tobias Kamke
1,Julien Eon,Corentin Denolly
1,Julien Eon,Gregoire Jacq
5,Max Purcell,John Millman
2,Aleksandar Vukic,Sebastian Korda
2,Aleksandar Vukic,Marcelo Tomas Barrios Vera
2,Aleksandar Vukic,Alexander Sarkissian
2,Aleksandar Vukic,Adrian Mannarino
2,Aleksandar Vukic,Kamil Majchrzak
1,Tristan Meraut,Neil Pauffley
1,David Koch Carrillo,Gianni Mina
3,David Poljak,Alex Molcan
1,Gregorio Cordonnier,Alejandro Falla
1,Gregorio Cordonnier,Alejandro Gomez Gb42
1,Gregorio Cordonnier,Joao Souza
1,Gregorio Cordonnier,Andrea Collarini
1,Daniele Spinnato,Alexander Bublik
1,Daniele Spinnato,Gibril Diarra
1,Daniele Spinnato,Tallon Griekspoor
1,Daniele Spinnato,Walter Trusendi
1,Daniele Spinnato,Adelchi Virgili
1,Daniele Spinnato,Denis Istomin
1,Federico Bonacia,Stefano Napolitano
1,Joel Vincent Link,David Pichler
1,Joel Vincent Link,Dimitar Kuzmanov
1,Joel Vincent Link,Adam El Mihdawy
1,Zhu Guo,Zhuoyang Qiu
1,Zhu Guo,Tristan Samuel Weissborn
1,Luis Gomez,Nathaniel Lammons
1,Ruben Alberts,Kevin King
1,Ruben Alberts,Liam Broady
1,Sherzodbek Radjabov,Francesco Vilardo
1,Sherzodbek Radjabov,Tristan Lamasine
1,Odil Akramov,Saidalo Saidkarimov
1,Odil Akramov,Andrei Vasilevski
2,Sharobiddin Abzalov,Vladyslav Manafov
2,Khumoun Sultanov,Sergey Fomin
1,Lorenzo Camilli,Hunter Callahan
4,Soon Woo Kwon,Hubert Hurkacz
4,Soon Woo Kwon,Tatsuma Ito
1,Chan Yeong Oh,Sadio Doumbia
1,Chan Yeong Oh,Alexander Ward
1,Chan Yeong Oh,Hubert Hurkacz
1,Chan Yeong Oh,Marco Chiudinelli
1,Chan Yeong Oh,Yecong He
1,Chan Yeong Oh,Kaichi Uchida
1,Chan Yeong Oh,Greg Jones
1,Chan Yeong Oh,Luke Saville
2,Vitaliy Sachko,Tomas Martin Etcheverry
2,Vitaliy Sachko,Michael Vrbensky
1,Marcus Walters,Joe Salisbury
1,Marcus Walters,Daniil Medvedev
1,Martin Blasko,Lenny Hampel
1,Martin Blasko,Patrik Nema
1,Martin Blasko,Jaroslav Pospisil
1,Martin Blasko,Andrea Pellegrino
1,Martin Blasko,Robin Stanek
1,Juan Miguel Jaramillo,Pedro Uribe
1,Federico Cecconi,Laurent Lokoli
1,Martin Joyce,Ernesto Escobedo
1,Martin Joyce,Ricardo Ojeda Lara
1,Martin Joyce,Kevin King
1,Martin Joyce,Alexander Ward
1,Martin Joyce,Gonzales Austin
1,Martin Joyce,Karue Sell
1,Martin Joyce,Peter Polansky
1,Tom Fawcett,Sebastian Korda
1,Tom Fawcett,Martin Redlicki
1,Tom Fawcett,Michael Redlicki
1,Tom Fawcett,Felix Corwin
1,Tom Fawcett,Cameron Norrie
1,Tom Fawcett,Kelsey Stevenson
1,Tom Fawcett,Alexis Galarneau
1,Tom Fawcett,Jelle Sels
1,Tom Fawcett,Daniel Evans
1,Tom Fawcett,Jay Clarke
1,Tom Fawcett,Peter Polansky
1,Tom Fawcett,Aleksandar Vukic
1,Tom Fawcett,John Patrick Smith
1,Tom Fawcett,Ruan Roelofse
1,Tom Fawcett,Ze Zhang
1,Tom Fawcett,Frank Dancevic
1,Tom Fawcett,Evan King
1,Tom Fawcett,Takanyi Garanganga
1,Tom Fawcett,Denis Yevseyev
1,Tom Fawcett,Alexey Vatutin
1,Tom Fawcett,Peter Gojowczyk
1,Tom Fawcett,Alex Bolt
1,Tom Fawcett,Bjorn Fratangelo
1,Tom Fawcett,Salvatore Caruso
1,Tom Fawcett,Tom Jomby
1,Konrad Zieba,Eric Quigley
2,Aron Hiltzik,Tennys Sandgren
1,Roy Sarut De Valk,Geoffrey Blancaneaux
1,Roy Sarut De Valk,George Von Massow
1,Roy Sarut De Valk,Tom Schonenberg
1,Roy Sarut De Valk,Lucas Pouille
